0,-12,-13,-15,-12,-12,-12,-13,-13,-13,-14,-14,-13,-14,-12,-12,-12,-14,-12,-12,-12,-13,-12,-12,-13,-13,-11,-12,-12,-13,-12,-13,-13,-14,-14,-14,-12,-13,-13,-12,-14,-14,-14,-12,-11,-11,-13,-13,-13,-14,-12,-12,-14,-12,-13,-12,-12,-12,-12,-14,-13,-12,-12,-14,-11,-12,-12,-13,-13,-14,-12,-13,-12,-13,-12,-12,-13,-13,-12,-12,-12,-13,-14,-12,-11,-12,-14,-12,-12,-13,-13,-12,-12,-11,-11,-13,-13,-13,-12,-12,-12,-14,-12,-13,-12,-13,-12,-12,-12,-14,-13,-13,-13,-13,-13,-13,-13,-14,-12,-14,-13,-13,-13,-12,-11,-12,-14,-13,-14,-13,-12,-13,-13,-13,-12,-12,-11,-13,-12,-13,-14,-12,-13,-14,-13,-13,-12,-12,-12,-12,-13,-12,-13,-14,-13,-13,-12,-12,-13,-12,-11,-13,-14,-13,-12,-13,-14,-13,-12,-11,-13,-13,-13,-14,-12,-12,-13,-15,-13,-13,-12,-14,-12,-13,-11,-12,-14,-14,-14,-12,-12,-13,-14,-13,-14,-12,-12,-14,-13,-11,-12,-14,-12,-12,-12,-12,-13,-12,-14,-13,-14,-13,-12,-13,-14,-12,-12,-12,-12,-12,-12,-12,-12,-12,-13,-14,-12,-12,-13,-13,-13,-11,-13,-14,-13,-12,-11,-12,-14,-12,-12,-12,-14,-12,-14,-12,-13,-12,-13,-12,-12,-12,-12,-14,-12,-11,-12,-12,-12,-14,-12,-13,-13,-13,-14,-11,-13,-13,-11,-14,-12,-13,-13,-13,-14,-13,-14,-14,-13,-11,-14,-13,-12,-14,-12,-14,-13,-12,-12,-13,-12,-15,-12,-14,-14,-11,-13,-13,-14,-12,-13,-13,-13,-12,-15,-12,-13,-13,-13,-13,-11,-13,-12,-13,-11,-13,-14,-14,-12,-12,-13,-11,-13,-13,-12,-14,-13,-13,-12,-14,-12,-13,-13,-12,-13,-13,-14,-13,-12,-13,-12,-12,-12,-12,-12,-12,-13,-12,-13,-14,-13,-13,-14,-14,-12,-12,-12,-11,-14,-13,-13,-13,-12,-14,-12,-12,-15,-12,-13,-13,-13,-14,-14,-13,-14,-14,-11,-12,-12,-12,-12,-13,-13,-12,-14,-13,-12,-12,-12,-14,-12,-12,-11,-13,-12,-12,-11,-12,-12,-14,-12,-11,-13,-12,-14,-13,-11,-13,-13,-12,-14,-13,-12,-13,-12,-13,-12,-12,-15,-12,-14,-11,-12,-11,-11,-15,-11,-13,-13,-14,-14,-12,-15,-12,-13,-13,-13,-13,-13,-13,-12,-11,-12,-13,-11,-12,-13,-13,-13,-11,-12,-14,-13,-15,-12,-14,-12,-12,-12,-14,-14,-13,-13,-13,-13,-14,-12,-12,-13,-12,-13,-13,-14,-12,-14,-13,-13,-13,-14,-13,-12,-14,-12,-13,-14,-12,-13,-12,-14,-13,-13,-14,-12,-14,-12,-12,-14,-11,-14,-12,-13
10,-35,-34,-35,-35,-33,-34,-34,-33,-33,-34,-34,-33,-33,-33,-34,-33,-33,-36,-33,-33,-35,-34,-33,-35,-35,-35,-32,-33,-35,-34,-35,-33,-34,-34,-35,-33,-34,-33,-34,-33,-34,-35,-35,-33,-35,-34,-34,-33,-34,-35,-34,-35,-34,-34,-34,-34,-33,-35,-34,-35,-34,-33,-34,-33,-32,-35,-34,-33,-33,-35,-33,-33,-34,-34,-35,-35,-34,-33,-33,-34,-35,-34,-33,-34,-34,-35,-34,-34,-33,-34,-35,-34,-33,-33,-33,-34,-34,-34,-33,-33,-33,-33,-34,-34,-33,-35,-35,-34,-33,-33,-34,-34,-35,-34,-33,-33,-33,-33,-34,-35,-33,-34,-34,-35,-34,-33,-34,-32,-34,-34,-33,-34,-35,-35,-34,-35,-33,-34,-33,-34,-33,-33,-33,-34,-33,-34,-35,-32,-34,-33,-34,-34,-35,-35,-34,-33,-33,-34,-34,-35,-34,-34,-33,-32,-33,-32,-35,-32,-34,-34,-33,-35,-34,-33,-33,-35,-33,-35,-36,-34,-33,-34,-33,-34,-32,-34,-34,-33,-33,-34,-34,-33,-33,-33,-33,-35,-34,-33,-33,-33,-34,-34,-34,-34,-33,-33,-34,-34,-33,-34,-33,-33,-34,-33,-35,-33,-34,-35,-35,-34,-33,-33,-33,-33,-34,-33,-33,-33,-34,-34,-35,-33,-34,-34,-33,-33,-33,-33,-33,-33,-33,-32,-34,-35,-33,-34,-35,-33,-34,-34,-35,-34,-34,-34,-35,-34,-33,-33,-32,-34,-33,-33,-33,-33,-33,-34,-34,-34,-33,-33,-35,-35,-33,-34,-33,-33,-34,-34,-34,-34,-32,-34,-34,-33,-34,-34,-35,-33,-33,-35,-34,-35,-34,-34,-34,-35,-33,-34,-33,-35,-33,-33,-33,-33,-34,-34,-35,-35,-33,-33,-33,-35,-34,-34,-33,-34,-33,-33,-34,-34,-34,-34,-35,-33,-34,-33,-34,-34,-33,-34,-34,-34,-34,-33,-33,-34,-34,-33,-34,-32,-35,-35,-33,-35,-34,-35,-33,-35,-34,-35,-34,-34,-33,-34,-34,-32,-34,-33,-33,-33,-32,-34,-33,-34,-32,-34,-35,-34,-34,-35,-33,-34,-34,-34,-34,-35,-33,-33,-33,-34,-33,-34,-33,-33,-33,-34,-33,-34,-34,-34,-33,-33,-34,-33,-33,-35,-33,-34,-33,-34,-35,-35,-34,-34,-33,-33,-33,-34,-34,-34,-33,-35,-34,-33,-35,-33,-35,-33,-33,-32,-33,-34,-35,-34,-33,-33,-33,-35,-35,-33,-33,-34,-32,-34,-34,-33,-33,-34,-34,-33,-33,-35,-34,-34,-34,-35,-34,-35,-34,-33,-34,-35,-33,-33,-35,-32,-33,-33,-35,-33,-34,-34,-33,-33,-34,-34,-34,-35,-33,-35,-32,-34,-35,-34,-34,-34,-34,-33,-34,-34,-32,-34,-33,-34,-34,-33,-34,-35,-35,-33,-33,-35,-34,-35,-33,-34,-34,-34,-33,-35
20,-36,-38,-37,-35,-37,-38,-36,-38,-36,-37,-36,-37,-36,-38,-38,-37,-38,-37,-36,-36,-38,-36,-36,-37,-37,-35,-35,-36,-36,-36,-38,-38,-35,-36,-36,-35,-36,-37,-37,-36,-36,-36,-35,-35,-36,-37,-36,-37,-36,-36,-35,-37,-36,-36,-38,-37,-35,-37,-37,-38,-36,-37,-38,-37,-36,-37,-38,-37,-37,-37,-36,-37,-36,-38,-36,-36,-37,-38,-38,-37,-36,-36,-37,-35,-36,-37,-36,-38,-36,-36,-36,-37,-35,-37,-35,-34,-35,-37,-38,-37,-37,-35,-37,-37,-37,-37,-36,-37,-36,-38,-38,-36,-35,-35,-36,-37,-37,-36,-37,-36,-38,-37,-36,-37,-35,-37,-36,-37,-36,-35,-35,-36,-35,-38,-38,-37,-36,-37,-36,-35,-37,-37,-37,-36,-36,-36,-37,-35,-37,-36,-38,-37,-37,-37,-36,-37,-36,-36,-35,-37,-36,-37,-38,-36,-36,-36,-37,-35,-38,-37,-37,-35,-37,-38,-36,-36,-36,-36,-37,-35,-37,-37,-37,-35,-34,-36,-36,-37,-37,-36,-35,-36,-36,-37,-36,-36,-38,-37,-37,-37,-37,-36,-35,-37,-37,-38,-37,-36,-37,-36,-38,-36,-36,-36,-36,-38,-35,-38,-36,-38,-37,-37,-37,-36,-37,-36,-37,-37,-35,-37,-36,-37,-36,-37,-38,-36,-35,-37,-38,-38,-37,-37,-35,-36,-37,-36,-36,-36,-36,-37,-37,-38,-37,-36,-37,-37,-35,-38,-36,-36,-37,-36,-36,-36,-36,-37,-36,-36,-36,-37,-36,-38,-36,-37,-35,-38,-36,-37,-35,-36,-36,-37,-37,-38,-36,-35,-37,-36,-35,-36,-35,-35,-36,-36,-37,-37,-38,-35,-37,-37,-36,-37,-38,-38,-37,-37,-35,-36,-35,-37,-38,-38,-37,-37,-38,-37,-37,-36,-38,-36,-36,-36,-35,-37,-38,-36,-38,-36,-37,-37,-37,-37,-37,-35,-37,-36,-36,-38,-35,-35,-35,-36,-35,-38,-38,-38,-37,-34,-37,-38,-37,-37,-36,-35,-35,-38,-36,-37,-36,-37,-36,-36,-38,-36,-35,-37,-35,-36,-37,-37,-35,-38,-38,-36,-36,-36,-36,-38,-38,-36,-37,-36,-37,-36,-36,-35,-34,-35,-36,-36,-37,-38,-36,-36,-37,-37,-36,-37,-36,-37,-37,-37,-37,-35,-36,-36,-38,-36,-37,-38,-36,-37,-35,-35,-35,-37,-37,-36,-37,-36,-36,-37,-37,-38,-37,-36,-36,-35,-36,-37,-37,-35,-35,-36,-36,-36,-37,-37,-38,-36,-38,-38,-38,-36,-35,-37,-36,-37,-36,-36,-37,-36,-36,-36,-38,-36,-38,-36,-37,-35,-37,-38,-36,-37,-36,-37,-37,-38,-35,-37,-38,-38,-37,-36,-36,-36,-35,-35,-36,-36,-36,-37,-35,-36,-34,-37,-36,-35,-37,-38,-35,-36,-38,-38,-38,-37,-37,-38,-37,-35
30,-50,-50,-51,-50,-49,-51,-49,-51,-51,-51,-51,-51,-53,-53,-54,-54,-54,-53,-54,-53,-54,-53,-53,-51,-52,-52,-55,-54,-52,-53,-53,-53,-54,-54,-54,-54,-53,-54,-53,-54,-52,-52,-52,-53,-53,-52,-53,-51,-52,-53,-52,-53,-53,-53,-53,-53,-54,-53,-53,-53,-54,-52,-52,-53,-52,-54,-53,-52,-51,-50,-51,-52,-53,-52,-52,-54,-53,-53,-54,-55,-55,-55,-54,-55,-54,-55,-54,-55,-55,-54,-54,-54,-54,-54,-55,-54,-55,-54,-55,-54,-55,-54,-54,-55,-55,-54,-54,-54,-53,-54,-54,-55,-54,-55,-54,-55,-54,-54,-55,-54,-54,-54,-54,-54,-54,-54,-54,-55,-55,-54,-54,-54,-55,-54,-55,-54,-55,-55,-55,-55,-54,-54,-54,-54,-54,-55,-54,-54,-53,-54,-55,-54,-55,-55,-55,-54,-53,-53,-53,-54,-54,-54,-55,-53,-53,-55,-54,-53,-55,-55,-54,-55,-54,-54,-54,-54,-54,-54,-54,-54,-54,-53,-54,-54,-54,-54,-54,-54,-55,-53,-55,-56,-54,-54,-54,-54,-54,-54,-54,-54,-55,-54,-55,-54,-54,-55,-54,-54,-53,-54,-53,-54,-53,-54,-54,-53,-54,-55,-54,-55,-55,-54,-54,-54,-54,-54,-54,-54,-54,-53,-54,-55,-54,-54,-54,-54,-54,-54,-55,-55,-55,-55,-53,-54,-54,-54,-53,-54,-55,-54,-54,-54,-55,-55,-54,-54,-54,-54,-54,-55,-55,-54,-54,-55,-55,-54,-55,-54,-54,-54,-54,-55,-55,-54,-55,-55,-55,-54,-53,-54,-55,-55,-54,-54,-55,-54,-54,-54,-55,-54,-54,-54,-54,-55,-54,-54,-53,-54,-54,-55,-54,-54,-54,-55,-54,-54,-55,-54,-53,-53,-53,-53,-53,-54,-53,-52,-53,-50,-50,-51,-52,-54,-53,-54,-53,-52,-52,-53,-52,-51,-51,-51,-51,-51,-51,-50,-51,-53,-51,-50,-51,-52,-52,-52,-51,-50,-50,-51,-51,-51,-50,-51,-52,-53,-52,-53,-52,-52,-52,-52,-52,-52,-51,-51,-51,-52,-52,-52,-53,-53,-53,-51,-53,-53,-52,-52,-52,-52,-51,-51,-52,-51,-51,-52,-53,-52,-52,-52,-52,-52,-53,-53,-53,-54,-53,-54,-54,-55,-54,-54,-54,-53,-53,-52,-53,-52,-53,-52,-52,-54,-52,-53,-53,-54,-55,-53,-54,-54,-55,-53,-52,-52,-51,-51,-51,-52,-52,-53,-52,-52,-53,-52,-53,-52,-52,-52,-55,-52,-54,-54,-54,-52,-51,-51,-51,-52,-51,-53,-52,-53,-51,-53,-53,-52,-52,-52,-51,-52,-52,-51,-50,-51,-49,-50,-51,-50,-50,-49,-50,-50,-50,-50,-51,-51,-53,-52,-52,-52,-51,-51,-52,-53,-52,-53,-50,-50,-50,-52,-51,-52,-51,-52,-52,-52,-52,-51,-53,-51,-51,-57
40,-44,-44,-43,-45,-43,-44,-46,-46,-45,-43,-44,-44,-44,-44,-45,-43,-44,-45,-44,-43,-44,-45,-45,-44,-44,-44,-44,-45,-44,-46,-44,-45,-44,-46,-45,-45,-44,-44,-44,-44,-45,-45,-43,-46,-44,-44,-45,-45,-45,-45,-44,-44,-45,-44,-44,-44,-45,-44,-45,-44,-45,-44,-44,-45,-45,-45,-45,-44,-45,-45,-44,-44,-45,-45,-43,-45,-45,-45,-45,-45,-45,-45,-44,-44,-44,-44,-44,-45,-45,-44,-45,-44,-45,-44,-45,-44,-44,-45,-44,-46,-44,-44,-44,-44,-43,-45,-44,-43,-43,-45,-46,-42,-44,-44,-46,-47,-45,-44,-46,-44,-44,-44,-44,-45,-46,-46,-46,-44,-45,-45,-44,-45,-45,-46,-43,-45,-45,-45,-44,-43,-44,-44,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-43,-45,-44,-45,-45,-45,-44,-44,-45,-45,-45,-46,-44,-46,-45,-44,-44,-43,-46,-43,-43,-44,-44,-44,-45,-44,-45,-45,-44,-45,-45,-45,-44,-45,-44,-44,-43,-43,-44,-45,-43,-44,-44,-45,-45,-45,-44,-44,-44,-43,-44,-44,-45,-44,-46,-44,-45,-45,-45,-44,-44,-46,-45,-45,-45,-44,-44,-45,-44,-45,-45,-45,-45,-45,-44,-45,-44,-46,-44,-45,-45,-45,-45,-43,-44,-43,-45,-45,-45,-46,-45,-45,-45,-46,-46,-46,-45,-44,-44,-45,-45,-45,-45,-46,-45,-46,-44,-46,-47,-46,-45,-45,-46,-46,-44,-45,-46,-46,-46,-45,-45,-44,-45,-45,-43,-43,-46,-44,-46,-45,-44,-44,-44,-46,-44,-46,-44,-46,-45,-45,-45,-46,-45,-46,-45,-45,-45,-45,-46,-44,-45,-45,-45,-45,-45,-45,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-44,-45,-44,-46,-44,-45,-45,-45,-45,-44,-46,-45,-45,-46,-46,-45,-45,-44,-45,-43,-45,-43,-44,-43,-45,-45,-44,-43,-44,-45,-45,-45,-44,-44,-43,-43,-46,-44,-45,-45,-45,-44,-45,-44,-48,-48,-47,-44,-43,-45,-44,-43,-46,-43,-44,-43,-43,-43,-43,-43,-45,-43,-44,-44,-43,-43,-43,-43,-43,-44,-43,-44,-42,-42,-44,-43,-44,-44,-42,-43,-43,-44,-44,-43,-43,-42,-43,-43,-43,-45,-46,-46,-46,-45,-45,-45,-44,-42,-45,-46,-43,-47,-45,-46,-47,-48,-47,-47,-48,-47,-46,-46,-47,-47,-48,-48,-48,-46,-47,-47,-47,-46,-47,-47,-47,-46,-47,-47,-47,-47,-47,-48,-48,-49,-48,-49,-48,-48,-47,-47,-47,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-48,-47,-47,-47,-47,-48,-48,-48,-47,-48,-46,-47,-48,-48,-48,-48,-47,-47,-47,-46,-46,-46,-46,-46,-47,-46,-47,-47,-46,-47
50,-66,-66,-66,-66,-66,-66,-67,-66,-66,-65,-66,-65,-66,-62,-66,-57,-53,-50,-56,-60,-61,-61,-59,-59,-60,-60,-59,-61,-56,-59,-55,-53,-52,-50,-50,-51,-50,-51,-53,-58,-54,-63,-60,-57,-56,-56,-55,-56,-55,-55,-55,-55,-55,-55,-54,-54,-53,-53,-55,-55,-56,-56,-56,-55,-55,-55,-55,-55,-56,-55,-55,-55,-54,-55,-55,-56,-56,-56,-55,-56,-55,-56,-57,-57,-56,-57,-56,-57,-57,-57,-57,-56,-56,-56,-55,-55,-56,-56,-56,-55,-54,-56,-55,-56,-55,-57,-56,-56,-57,-55,-55,-55,-55,-56,-55,-56,-56,-54,-54,-54,-55,-55,-55,-54,-55,-54,-54,-54,-55,-54,-54,-53,-54,-55,-54,-55,-54,-54,-54,-53,-55,-53,-56,-54,-64,-59,-54,-53,-53,-53,-54,-53,-54,-53,-52,-53,-52,-52,-53,-52,-53,-53,-53,-53,-53,-53,-53,-53,-52,-52,-53,-53,-52,-52,-53,-52,-51,-53,-52,-52,-53,-52,-53,-53,-53,-51,-53,-52,-54,-56,-60,-63,-64,-62,-58,-55,-53,-53,-54,-55,-54,-54,-53,-56,-55,-55,-54,-54,-54,-54,-52,-54,-54,-54,-55,-55,-54,-54,-54,-54,-53,-54,-55,-53,-54,-54,-54,-55,-54,-53,-54,-55,-55,-55,-55,-54,-54,-54,-52,-53,-52,-53,-54,-53,-53,-54,-55,-55,-55,-56,-55,-55,-54,-53,-54,-53,-53,-53,-55,-53,-55,-54,-55,-55,-55,-54,-54,-54,-55,-55,-54,-55,-55,-54,-54,-55,-55,-55,-55,-54,-54,-55,-54,-54,-55,-55,-55,-55,-55,-54,-55,-54,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-55,-54,-55,-55,-53,-55,-53,-52,-52,-52,-53,-53,-53,-53,-52,-52,-52,-53,-54,-53,-54,-53,-53,-54,-54,-54,-54,-54,-54,-55,-54,-54,-54,-54,-54,-55,-55,-54,-54,-55,-53,-55,-54,-55,-54,-54,-54,-55,-54,-54,-55,-54,-55,-56,-54,-54,-54,-54,-54,-55,-55,-56,-56,-56,-56,-55,-55,-54,-55,-55,-54,-55,-54,-54,-54,-54,-54,-55,-54,-55,-55,-55,-55,-55,-55,-55,-56,-54,-56,-55,-56,-55,-56,-55,-56,-55,-56,-55,-56,-56,-56,-55,-56,-55,-56,-55,-56,-55,-53,-53,-53,-54,-56,-55,-56,-55,-55,-55,-55,-54,-56,-55,-55,-56,-55,-55,-55,-56,-55,-56,-55,-55,-55,-56,-56,-57,-57,-56,-56,-56,-56,-56,-56,-56,-55,-54,-54,-53,-53,-55,-54,-54,-55,-56,-54,-53,-53,-54,-55,-55,-55,-54,-55,-55,-55,-55,-55,-54,-56,-56,-55,-55,-55,-55,-57,-56,-55,-56,-55,-56,-56,-56,-56,-55,-54,-54,-55,-54,-54,-53,-55,-55,-56,-56,-56,-56,-56,-56
60,-55,-54,-54,-55,-59,-55,-53,-53,-52,-56,-54,-54,-54,-55,-54,-55,-54,-54,-53,-53,-54,-53,-54,-54,-55,-53,-54,-53,-53,-54,-52,-50,-50,-51,-50,-51,-50,-51,-50,-50,-50,-51,-50,-50,-50,-50,-50,-50,-50,-51,-50,-51,-50,-49,-50,-50,-50,-50,-50,-50,-50,-51,-54,-53,-53,-53,-52,-52,-52,-53,-52,-53,-51,-52,-51,-51,-52,-52,-52,-52,-52,-53,-53,-52,-51,-50,-51,-52,-51,-53,-52,-52,-52,-52,-52,-52,-52,-52,-52,-51,-52,-52,-51,-51,-50,-51,-52,-52,-51,-52,-51,-52,-52,-51,-51,-50,-51,-51,-51,-51,-51,-50,-50,-51,-51,-51,-51,-51,-51,-50,-51,-51,-51,-51,-51,-52,-51,-51,-51,-51,-50,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-50,-51,-51,-52,-51,-51,-51,-51,-51,-52,-51,-51,-51,-51,-51,-52,-51,-52,-52,-51,-51,-51,-50,-52,-51,-50,-52,-52,-51,-52,-51,-51,-51,-52,-51,-51,-52,-51,-51,-52,-52,-52,-51,-51,-52,-52,-51,-52,-52,-52,-52,-52,-52,-52,-52,-51,-52,-51,-52,-52,-52,-51,-52,-53,-52,-52,-51,-51,-51,-52,-52,-52,-51,-52,-52,-52,-51,-52,-52,-51,-52,-52,-51,-52,-52,-51,-52,-51,-52,-51,-52,-52,-51,-51,-52,-52,-52,-51,-52,-52,-51,-49,-51,-52,-51,-51,-50,-51,-51,-52,-52,-52,-52,-51,-51,-51,-51,-52,-51,-52,-53,-53,-52,-53,-52,-52,-53,-51,-52,-52,-52,-52,-52,-51,-51,-51,-50,-51,-52,-52,-51,-51,-52,-52,-52,-52,-51,-52,-52,-51,-52,-52,-52,-51,-52,-51,-52,-52,-52,-51,-52,-52,-53,-52,-52,-52,-52,-52,-52,-52,-51,-52,-53,-52,-51,-52,-52,-52,-51,-51,-52,-52,-52,-51,-52,-51,-52,-52,-52,-52,-52,-51,-52,-51,-51,-52,-51,-52,-51,-52,-52,-52,-52,-52,-51,-51,-53,-52,-52,-52,-51,-51,-52,-52,-52,-52,-52,-51,-52,-52,-52,-52,-52,-51,-52,-51,-52,-52,-53,-52,-52,-52,-51,-52,-52,-52,-51,-51,-52,-52,-52,-52,-52,-51,-52,-52,-53,-53,-52,-52,-52,-52,-52,-52,-52,-52,-52,-50,-52,-50,-53,-52,-52,-52,-52,-52,-52,-52,-53,-52,-53,-53,-52,-52,-53,-52,-52,-52,-52,-51,-51,-52,-53,-53,-52,-53,-52,-52,-52,-52,-53,-51,-52,-52,-53,-51,-52,-52,-52,-53,-52,-52,-52,-53,-52,-52,-52,-52,-52,-53,-51,-53,-53,-52,-53,-53,-52,-53,-53,-53,-53,-52,-53,-51,-53,-52,-53,-52,-52,-52,-52,-52,-53,-52,-51,-51,-51,-52,-51,-52,-51,-53,-52,-53,-52,-52,-53,-53,-52
70,-61,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-60,-62,-61,-60,-60,-62,-61,-61,-61,-62,-61,-62,-60,-61,-61,-61,-61,-61,-61,-61,-61,-60,-61,-60,-60,-61,-60,-61,-61,-60,-60,-61,-61,-61,-61,-60,-61,-60,-61,-60,-61,-60,-60,-61,-62,-61,-61,-61,-61,-61,-61,-61,-61,-62,-61,-61,-62,-62,-61,-61,-62,-62,-61,-61,-62,-61,-61,-62,-61,-61,-62,-62,-62,-62,-61,-61,-61,-62,-61,-62,-62,-62,-61,-61,-61,-61,-62,-61,-61,-61,-61,-61,-60,-59,-58,-57,-58,-57,-58,-58,-59,-58,-59,-58,-58,-58,-58,-57,-59,-58,-59,-58,-58,-58,-58,-58,-59,-58,-58,-59,-58,-58,-59,-59,-59,-61,-60,-60,-60,-61,-60,-60,-59,-60,-60,-59,-60,-59,-59,-60,-59,-59,-60,-60,-59,-59,-59,-59,-59,-60,-59,-60,-60,-59,-60,-61,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-60,-59,-60,-60,-60,-60,-60,-58,-59,-58,-58,-58,-57,-58,-58,-58,-57,-57,-58,-58,-58,-58,-57,-58,-58,-58,-58,-57,-57,-58,-58,-57,-58,-58,-57,-58,-58,-57,-57,-58,-57,-58,-58,-57,-58,-58,-57,-58,-58,-57,-58,-58,-58,-57,-58,-59,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-57,-58,-57,-57,-58,-57,-58,-58,-58,-57,-58,-58,-58,-58,-57,-57,-58,-58,-58,-57,-58,-57,-58,-58,-58,-57,-58,-58,-58,-57,-58,-57,-58,-58,-58,-58,-58,-58,-57,-58,-58,-58,-58,-57,-57,-57,-58,-57,-61,-62,-60,-56,-60,-61,-64,-64,-61,-59,-70,-71,-68,-59,-56,-57,-59,-59,-60,-59,-59,-60,-59,-60,-59,-59,-59,-61,-60,-62,-61,-62,-62,-62,-62,-60,-57,-58,-56,-60,-59,-63,-62,-62,-59,-62,-67,-64,-69,-65,-67,-72,-71,-65,-64,-63,-64,-66,-69,-68,-68,-69,-71,-72,-70,-71,-75,-73,-70,-75,-74,-75,-73,-75,-74,-76,-74,-75,-73,-76,-73,-76,-74,-77,-73,-76,-74,-76,-74,-77,-75,-77,-74,-77,-76,-77,-74,-77,-76,-77,-75,-77,-75,-78,-75,-77,-75,-77,-76,-79,-76,-78,-76,-78,-78,-79,-80,-73,-61,-67,-68,-60,-60,-60,-65,-60,-61,-60,-57,-56,-67,-67,-62,-59,-61,-61,-60,-61,-61,-61,-61,-60,-60,-60,-61,-61,-61,-61,-60,-61,-60,-61,-60,-61,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-59,-58,-59,-58,-61,-62,-60,-60,-61,-59,-60,-61,-61,-61,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-60,-61,-61,-61,-61,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-61
80,-58,-59,-59,-58,-58,-59,-58,-59,-59,-60,-61,-61,-59,-58,-62,-61,-64,-61,-63,-60,-62,-61,-64,-60,-59,-57,-61,-58,-59,-58,-59,-59,-60,-59,-59,-58,-59,-58,-59,-59,-59,-59,-59,-58,-58,-59,-59,-58,-59,-59,-60,-58,-59,-59,-59,-59,-59,-58,-59,-58,-59,-59,-59,-59,-59,-59,-59,-59,-58,-59,-59,-59,-58,-59,-59,-59,-59,-59,-58,-58,-59,-58,-59,-59,-59,-59,-59,-59,-59,-59,-59,-58,-59,-59,-59,-59,-58,-59,-59,-59,-59,-58,-58,-59,-58,-59,-58,-59,-59,-58,-59,-59,-59,-59,-59,-59,-58,-59,-59,-59,-59,-59,-59,-59,-58,-58,-59,-59,-59,-58,-59,-59,-58,-59,-59,-58,-59,-59,-59,-59,-59,-59,-59,-59,-58,-59,-58,-59,-59,-59,-59,-58,-59,-59,-59,-59,-58,-59,-59,-58,-59,-59,-59,-59,-59,-59,-58,-59,-59,-59,-58,-59,-59,-59,-59,-59,-58,-59,-59,-58,-61,-60,-60,-60,-60,-60,-60,-61,-61,-61,-62,-62,-61,-62,-60,-61,-60,-62,-62,-61,-61,-61,-61,-62,-63,-63,-63,-60,-61,-60,-60,-59,-61,-60,-59,-59,-60,-59,-60,-60,-59,-60,-60,-59,-60,-59,-60,-59,-59,-60,-60,-60,-59,-60,-60,-60,-60,-60,-61,-60,-61,-61,-60,-60,-60,-61,-60,-60,-59,-60,-60,-60,-60,-60,-60,-61,-60,-60,-60,-60,-60,-60,-60,-60,-59,-59,-59,-60,-60,-59,-60,-59,-60,-61,-60,-60,-59,-60,-60,-59,-60,-59,-59,-60,-60,-61,-60,-60,-61,-60,-59,-60,-60,-60,-60,-61,-60,-60,-60,-60,-60,-61,-60,-60,-59,-61,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-59,-60,-60,-60,-59,-60,-60,-60,-60,-61,-61,-60,-59,-60,-60,-61,-61,-59,-60,-59,-60,-61,-61,-60,-60,-60,-60,-60,-60,-61,-60,-59,-60,-60,-59,-61,-61,-60,-60,-61,-61,-60,-60,-60,-59,-60,-61,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-60,-61,-59,-61,-60,-61,-60,-60,-61,-60,-60,-60,-60,-61,-60,-60,-58,-60,-60,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-60,-61,-60,-60,-61,-60,-60,-60,-60,-60,-61,-60,-61,-60,-60,-60,-60,-61,-60,-61,-61,-61,-60,-61,-59,-60,-60,-60,-61,-61,-61,-60,-60,-61,-60,-60,-59,-61,-59,-59,-60,-60,-60,-60,-60,-61,-60,-60,-59,-59,-60,-60,-60,-61,-60,-61,-60,-60,-60,-60,-60,-60,-59,-60,-60,-60,-59,-60,-60,-60,-59,-60,-59,-60,-60,-61,-58,-58,-59,-60,-61,-65,-59,-66,-63,-60,-59,-59,-57,-57,-56,-56,-56
